review_id,product_id,source,rating_bucket,sentiment_tag,effect_tags,issue_tags,created_at
001247452507349,616698931454,taobao,unknown,好评,颜色|送几个|店家,颜色|赠品|服务,2024-08-15 00:00:00
001247387574980,616698931454,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001246951716686,616698931454,taobao,unknown,差评,颜色,颜色,2024-08-15 00:00:00
001247117285333,616698931454,taobao,unknown,好评,效果|疼|很舒服,效果,2024-08-15 00:00:00
001247099425568,616698931454,taobao,unknown,好评,味道|颜色,气味|颜色,2024-08-14 00:00:00
001246921016156,616698931454,taobao,unknown,,nan,nan,2024-08-14 00:00:00
001246929664211,616698931454,taobao,unknown,好评,nan,nan,2024-08-14 00:00:00
001247314067166,616698931454,taobao,unknown,好评,很自然,效果,2024-08-13 00:00:00
001247070102947,616698931454,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001246768464081,616698931454,taobao,unknown,差评,nan,nan,2024-08-12 00:00:00
001247241991052,616698931454,taobao,unknown,好评,价格|贵|实惠,价格,2024-08-12 00:00:00
001247195859877,616698931454,taobao,unknown,差评,nan,nan,2024-08-12 00:00:00
001246717976179,616698931454,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001247195859879,616698931454,taobao,unknown,差评,nan,nan,2024-08-12 00:00:00
001246670224171,616698931454,taobao,unknown,中评,肤色|颜色|效果|丝滑,颜色|效果,2024-08-11 00:00:00
001246847009729,616698931454,taobao,unknown,中评,颜色,颜色,2024-08-11 00:00:00
001247078115322,616698931454,taobao,unknown,好评,效果,效果,2024-08-11 00:00:00
001247016334632,616698931454,taobao,unknown,好评,颜色,颜色,2024-08-11 00:00:00
001246846653366,616698931454,taobao,unknown,差评,太粉|偏粉,颜色,2024-08-11 00:00:00
001246819381440,616698931454,taobao,unknown,好评,nan,nan,2024-08-11 00:00:00
001247063743127,616698931454,taobao,unknown,好评,nan,nan,2024-08-10 00:00:00
001246583252951,616698931454,taobao,unknown,差评,包装,包装,2024-08-10 00:00:00
001246947966552,616698931454,taobao,unknown,好评,物流|质量,物流|质量,2024-08-10 00:00:00
001246914694478,616698931454,taobao,unknown,差评,nan,nan,2024-08-10 00:00:00
001247849820264,670771342295,taobao,unknown,差评,差价|客服,价格|服务,2024-08-25 00:00:00
001247785792277,670771342295,taobao,unknown,好评,气味|好闻|很香|味道|定型|持久|效果,气味|效果,2024-08-24 00:00:00
001247720836676,670771342295,taobao,unknown,好评,气味|刺鼻|味道,气味,2024-08-23 00:00:00
001247837357339,670771342295,taobao,unknown,好评,小瓶,规格,2024-08-23 00:00:00
001247974314795,670771342295,taobao,unknown,好评,持久|油|细腻|哑光|效果|定型|小瓶|大瓶,效果|规格,2024-08-22 00:00:00
001247974314793,670771342295,taobao,unknown,好评,持久|油|细腻|哑光|效果|定型|小瓶|大瓶,效果|规格,2024-08-22 00:00:00
001247702777238,670771342295,taobao,unknown,好评,味道|定型|效果,气味|效果,2024-08-21 00:00:00
001247577501341,670771342295,taobao,unknown,好评,nan,nan,2024-08-20 00:00:00
001247363784058,670771342295,taobao,unknown,差评,nan,nan,2024-08-19 00:00:00
001247645838034,670771342295,taobao,unknown,好评,送了|小瓶,赠品|规格,2024-08-18 00:00:00
001247446073592,670771342295,taobao,unknown,中评,效果|造型|清新自然|货真价实|气味,效果|正品|价格|气味,2024-08-18 00:00:00
001247425702801,670771342295,taobao,unknown,中评,nan,nan,2024-08-16 00:00:00
001247107672023,670771342295,taobao,unknown,好评,质量|包装|卖家,质量|包装|服务,2024-08-16 00:00:00
001247551267025,670771342295,taobao,unknown,好评,nan,nan,2024-08-16 00:00:00
001247330518011,670771342295,taobao,unknown,好评,质量|性价比|物流,质量|价格|物流,2024-08-15 00:00:00
001247500747760,670771342295,taobao,unknown,中评,定型|效果,效果,2024-08-15 00:00:00
001247020388091,670771342295,taobao,unknown,中评,nan,nan,2024-08-15 00:00:00
001247196645401,670771342295,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001247196645403,670771342295,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001247291434158,670771342295,taobao,unknown,好评,nan,nan,2024-08-14 00:00:00
001246787792909,670771342295,taobao,unknown,中评,品质,质量,2024-08-13 00:00:00
001247308123787,670771342295,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001247260747253,670771342295,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001247119894881,670771342295,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001247104507273,670771342295,taobao,unknown,中评,nan,nan,2024-08-11 00:00:00
001247122231904,670771342295,taobao,unknown,好评,定型|效果|质量,效果|质量,2024-08-11 00:00:00
001247144351670,670771342295,taobao,unknown,差评,喷头|细腻,包装|效果,2024-08-11 00:00:00
001246788601997,670771342295,taobao,unknown,好评,小瓶,规格,2024-08-11 00:00:00
001247076851983,670771342295,taobao,unknown,好评,nan,nan,2024-08-10 00:00:00
001246558672246,670771342295,taobao,unknown,中评,效果,效果,2024-08-10 00:00:00
001250439235323,681705197690,taobao,unknown,差评,nan,nan,2024-09-19 00:00:00
001250318178673,681705197690,taobao,unknown,好评,质感|香味|的香|干燥|清洁|油|效果,质量|气味|效果,2024-09-19 00:00:00
001249902324495,681705197690,taobao,unknown,好评,蓬松,效果,2024-09-18 00:00:00
001249900744811,681705197690,taobao,unknown,好评,nan,nan,2024-09-18 00:00:00
001250386823878,681705197690,taobao,unknown,好评,品质|服务,质量|服务,2024-09-18 00:00:00
001250384515769,681705197690,taobao,unknown,好评,清爽,效果,2024-09-18 00:00:00
001250372335765,681705197690,taobao,unknown,中评,气味,气味,2024-09-18 00:00:00
001250359359269,681705197690,taobao,unknown,好评,nan,nan,2024-09-18 00:00:00
001250282282171,681705197690,taobao,unknown,中评,蓬松|持久|气味|很香|味道,效果|气味,2024-09-18 00:00:00
001250281274491,681705197690,taobao,unknown,好评,nan,nan,2024-09-18 00:00:00
001249914340209,681705197690,taobao,unknown,中评,nan,nan,2024-09-18 00:00:00
001249911888779,681705197690,taobao,unknown,好评,味道|蓬松|持久|效果,气味|效果,2024-09-18 00:00:00
001249080883402,681705197690,taobao,unknown,好评,蓬松,效果,2024-09-03 00:00:00
001248939658344,681705197690,taobao,unknown,好评,nan,nan,2024-09-03 00:00:00
001249055047672,681705197690,taobao,unknown,差评,痒,效果,2024-09-03 00:00:00
001249069139871,681705197690,taobao,unknown,好评,蓬松|效果,效果,2024-09-03 00:00:00
001248583664234,681705197690,taobao,unknown,中评,赠品|效果|蓬松|控油|香味|好闻|客服,赠品|效果|气味|服务,2024-09-03 00:00:00
001248595624684,681705197690,taobao,unknown,,nan,nan,2024-09-03 00:00:00
001249085551281,681705197690,taobao,unknown,好评,nan,nan,2024-09-03 00:00:00
001248785121020,681705197690,taobao,unknown,差评,蓬松|痒,效果,2024-09-03 00:00:00
001248927086190,681705197690,taobao,unknown,好评,香味|优惠|泡沫丰富|蓬松|送了,气味|价格|效果|赠品,2024-09-02 00:00:00
001248553600487,681705197690,taobao,unknown,好评,nan,nan,2024-09-02 00:00:00
001247325540476,681705197690,taobao,unknown,差评,价格|贵,价格,2024-08-19 00:00:00
001247666962718,681705197690,taobao,unknown,差评,贵,价格,2024-08-19 00:00:00
001247497153616,681705197690,taobao,unknown,差评,油,效果,2024-08-19 00:00:00
001247251272431,681705197690,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247642242545,681705197690,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247193088984,681705197690,taobao,unknown,差评,蓬松,效果,2024-08-17 00:00:00
001247370049784,681705197690,taobao,unknown,差评,nan,nan,2024-08-17 00:00:00
001247543922860,681705197690,taobao,unknown,好评,nan,nan,2024-08-17 00:00:00
001237183790916,731310026186,taobao,unknown,好评,服务|老板|价格|实惠,服务|价格,2024-04-23 00:00:00
001237192671290,731310026186,taobao,unknown,好评,nan,nan,2024-04-22 00:00:00
001236780137489,731310026186,taobao,unknown,好评,nan,nan,2024-04-21 00:00:00
001236358076634,731310026186,taobao,unknown,差评,nan,nan,2024-04-19 00:00:00
001236835358696,731310026186,taobao,unknown,好评,是正品|卸妆,正品|效果,2024-04-19 00:00:00
001236304252059,731310026186,taobao,unknown,好评,nan,nan,2024-04-18 00:00:00
001236750626344,731310026186,taobao,unknown,好评,nan,nan,2024-04-18 00:00:00
001236539633846,731310026186,taobao,unknown,好评,温和,效果,2024-04-18 00:00:00
001236541085255,731310026186,taobao,unknown,好评,送了,赠品,2024-04-18 00:00:00
001236372817206,731310026186,taobao,unknown,中评,干净|清爽,效果,2024-04-17 00:00:00
001236356237505,731310026186,taobao,unknown,好评,nan,nan,2024-04-16 00:00:00
001236090076889,731310026186,taobao,unknown,中评,物流|包装,物流|包装,2024-04-16 00:00:00
001236026952320,731310026186,taobao,unknown,好评,nan,nan,2024-04-15 00:00:00
001235553104311,731310026186,taobao,unknown,好评,温和|清爽|卸妆,效果,2024-04-10 00:00:00
001236194883085,731310026186,taobao,unknown,好评,nan,nan,2024-04-10 00:00:00
001235400100519,731310026186,taobao,unknown,好评,卸妆|7瓶,效果|规格,2024-04-08 00:00:00
001235400100521,731310026186,taobao,unknown,好评,7瓶,规格,2024-04-08 00:00:00
001236021695263,731310026186,taobao,unknown,好评,店家|送了,服务|赠品,2024-04-08 00:00:00
001235400100520,731310026186,taobao,unknown,好评,7瓶,规格,2024-04-08 00:00:00
001235392064887,731310026186,taobao,unknown,差评,nan,nan,2024-04-08 00:00:00
001235624134579,731310026186,taobao,unknown,好评,nan,nan,2024-04-06 00:00:00
001235763407091,731310026186,taobao,unknown,中评,温和|清爽|油|卸妆,效果,2024-04-06 00:00:00
001235383705342,731310026186,taobao,unknown,好评,nan,nan,2024-04-05 00:00:00
001235230605849,731310026186,taobao,unknown,好评,性价比,价格,2024-04-04 00:00:00
001235488263752,731310026186,taobao,unknown,好评,不刺激,效果,2024-04-02 00:00:00
001234933714722,731310026186,taobao,unknown,好评,nan,nan,2024-03-29 00:00:00
001234984850513,731310026186,taobao,unknown,好评,nan,nan,2024-03-29 00:00:00
001234384084530,731310026186,taobao,unknown,好评,是真品|卸妆|快递,正品|效果|物流,2024-03-28 00:00:00
001234197784304,731310026186,taobao,unknown,好评,nan,nan,2024-03-26 00:00:00
001234308549540,731310026186,taobao,unknown,好评,是正品,正品,2024-03-24 00:00:00
001250061625539,567635075004,taobao,unknown,好评,nan,nan,2024-09-18 00:00:00
001250236854415,567635075004,taobao,unknown,好评,效果|保湿,效果,2024-09-18 00:00:00
001250279330276,567635075004,taobao,unknown,好评,nan,nan,2024-09-18 00:00:00
001249008309448,567635075004,taobao,unknown,好评,nan,nan,2024-09-06 00:00:00
001248819508986,567635075004,taobao,unknown,好评,nan,nan,2024-09-05 00:00:00
001248955093586,567635075004,taobao,unknown,好评,水润,效果,2024-09-05 00:00:00
001248957369965,567635075004,taobao,unknown,好评,发货,服务,2024-09-05 00:00:00
001249139454807,567635075004,taobao,unknown,好评,nan,nan,2024-09-05 00:00:00
001249140554806,567635075004,taobao,unknown,好评,实惠,价格,2024-09-05 00:00:00
001247801103529,567635075004,taobao,unknown,中评,nan,nan,2024-08-19 00:00:00
001247725139178,567635075004,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247449633524,567635075004,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247581863738,567635075004,taobao,unknown,好评,nan,nan,2024-08-16 00:00:00
001247432230407,567635075004,taobao,unknown,好评,nan,nan,2024-08-16 00:00:00
001247448794290,567635075004,taobao,unknown,,nan,nan,2024-08-16 00:00:00
001247029028070,567635075004,taobao,unknown,好评,滋润|好闻|味道,效果|气味,2024-08-15 00:00:00
001247149613563,567635075004,taobao,unknown,好评,效果|美白,效果,2024-08-15 00:00:00
001247017384738,567635075004,taobao,unknown,,nan,nan,2024-08-15 00:00:00
001247372730970,567635075004,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001247286250380,567635075004,taobao,unknown,差评,贵,价格,2024-08-14 00:00:00
001247078389128,567635075004,taobao,unknown,好评,nan,nan,2024-08-14 00:00:00
001247351299161,567635075004,taobao,unknown,好评,质地|控油|吸收|效果|保湿|美白,质量|效果,2024-08-14 00:00:00
001246928840359,567635075004,taobao,unknown,好评,质量,质量,2024-08-14 00:00:00
001247167374854,567635075004,taobao,unknown,好评,便宜|保湿,价格|效果,2024-08-13 00:00:00
001247018381243,567635075004,taobao,unknown,好评,尺寸|造型|材质,规格|效果|质量,2024-08-13 00:00:00
001246810808568,567635075004,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001247237287509,567635075004,taobao,unknown,,nan,nan,2024-08-12 00:00:00
001247105922269,567635075004,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001247042806364,567635075004,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001247108855219,567635075004,taobao,unknown,好评,nan,nan,2024-08-11 00:00:00
001244309468351,620053164692,taobao,unknown,好评,价格|便宜,价格,2024-07-15 00:00:00
001244710622529,620053164692,taobao,unknown,好评,送了|店家,赠品|服务,2024-07-15 00:00:00
001244332068893,620053164692,taobao,unknown,好评,严实|外观|包装|油|持久|效果,物流|包装|效果,2024-07-15 00:00:00
001237172898295,620053164692,taobao,unknown,好评,发货|老板,服务,2024-04-23 00:00:00
001237264891321,620053164692,taobao,unknown,好评,nan,nan,2024-04-23 00:00:00
001237264891320,620053164692,taobao,unknown,好评,nan,nan,2024-04-23 00:00:00
001236865893969,620053164692,taobao,unknown,好评,nan,nan,2024-04-22 00:00:00
001236601836659,620053164692,taobao,unknown,好评,nan,nan,2024-04-22 00:00:00
001236865893965,620053164692,taobao,unknown,好评,nan,nan,2024-04-22 00:00:00
001236865893963,620053164692,taobao,unknown,好评,nan,nan,2024-04-22 00:00:00
001224232547667,620053164692,taobao,unknown,好评,nan,nan,2023-11-17 00:00:00
001223794725196,620053164692,taobao,unknown,好评,nan,nan,2023-11-17 00:00:00
001223811625003,620053164692,taobao,unknown,好评,便宜|颜色,价格|颜色,2023-11-17 00:00:00
001224233719429,620053164692,taobao,unknown,好评,nan,nan,2023-11-17 00:00:00
001223994626706,620053164692,taobao,unknown,好评,nan,nan,2023-11-16 00:00:00
001223961766270,620053164692,taobao,unknown,好评,客服,服务,2023-11-16 00:00:00
001223689765686,620053164692,taobao,unknown,好评,送了,赠品,2023-11-16 00:00:00
001224183663256,620053164692,taobao,unknown,好评,nan,nan,2023-11-16 00:00:00
001223398868143,620053164692,taobao,unknown,好评,赠品,赠品,2023-11-15 00:00:00
001223665509887,620053164692,taobao,unknown,好评,nan,nan,2023-11-15 00:00:00
001223665509889,620053164692,taobao,unknown,好评,nan,nan,2023-11-15 00:00:00
001224129747813,620053164692,taobao,unknown,好评,凑单,价格,2023-11-15 00:00:00
001224129747814,620053164692,taobao,unknown,好评,凑单,价格,2023-11-15 00:00:00
001223665509888,620053164692,taobao,unknown,好评,颜色|发色,颜色,2023-11-15 00:00:00
001224126315780,620053164692,taobao,unknown,好评,便宜,价格,2023-11-15 00:00:00
001224117239294,620053164692,taobao,unknown,好评,nan,nan,2023-11-15 00:00:00
001219071444049,620053164692,taobao,unknown,好评,性价比|很自然|颜色,价格|效果|颜色,2023-09-28 00:00:00
001219086740050,620053164692,taobao,unknown,好评,色号|上色,颜色,2023-09-28 00:00:00
001219751719767,620053164692,taobao,unknown,好评,效果,效果,2023-09-27 00:00:00
001219744671924,620053164692,taobao,unknown,好评,nan,nan,2023-09-27 00:00:00
001250716729089,627402068692,taobao,unknown,中评,不黏腻|假滑|清爽|效果|香味|味道|便宜,效果|气味|价格,2024-09-26 00:00:00
001250866258125,627402068692,taobao,unknown,差评,快递|送了,物流|赠品,2024-09-25 00:00:00
001250938179037,627402068692,taobao,unknown,差评,nan,nan,2024-09-25 00:00:00
001250826026406,627402068692,taobao,unknown,差评,好闻,气味,2024-09-25 00:00:00
001250795658698,627402068692,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250866850842,627402068692,taobao,unknown,好评,好闻|味道,气味,2024-09-25 00:00:00
001250642181792,627402068692,taobao,unknown,好评,物流,物流,2024-09-25 00:00:00
001250956035400,627402068692,taobao,unknown,,nan,nan,2024-09-25 00:00:00
001250651561019,627402068692,taobao,unknown,好评,香味|味道|效果,气味|效果,2024-09-25 00:00:00
001250576077706,627402068692,taobao,unknown,好评,物美价廉|气泡|效果|香味|味道|配送,质量|价格|效果|气味|物流,2024-09-24 00:00:00
001250595969066,627402068692,taobao,unknown,好评,味道,气味,2024-09-24 00:00:00
001250878419101,627402068692,taobao,unknown,好评,优惠,价格,2024-09-24 00:00:00
001250792718140,627402068692,taobao,unknown,好评,价格|实惠,价格,2024-09-24 00:00:00
001250750810222,627402068692,taobao,unknown,好评,品质|包装|效果|价格|实惠|香味|好闻,质量|包装|效果|价格|气味,2024-09-24 00:00:00
001250884819009,627402068692,taobao,unknown,好评,买|送货,价格|物流,2024-09-24 00:00:00
001250468493050,627402068692,taobao,unknown,好评,nan,nan,2024-09-23 00:00:00
001250741959132,627402068692,taobao,unknown,好评,nan,nan,2024-09-23 00:00:00
001250635018174,627402068692,taobao,unknown,好评,干爽|实惠|品质,效果|价格|质量,2024-09-23 00:00:00
001250805771159,627402068692,taobao,unknown,差评,味道|太香,气味,2024-09-23 00:00:00
001250501213885,627402068692,taobao,unknown,好评,味道,气味,2024-09-23 00:00:00
001250476521575,627402068692,taobao,unknown,中评,nan,nan,2024-09-23 00:00:00
001250443481848,627402068692,taobao,unknown,差评,气味,气味,2024-09-23 00:00:00
001250416225545,627402068692,taobao,unknown,好评,nan,nan,2024-09-22 00:00:00
001250257400724,627402068692,taobao,unknown,好评,nan,nan,2024-09-22 00:00:00
001250273308557,627402068692,taobao,unknown,好评,nan,nan,2024-09-22 00:00:00
001250714055060,627402068692,taobao,unknown,中评,配送|送货|送了,物流|赠品,2024-09-22 00:00:00
001250233660634,627402068692,taobao,unknown,好评,nan,nan,2024-09-22 00:00:00
001250419889007,627402068692,taobao,unknown,中评,假滑|留香|效果|香味|好闻|味道,效果|气味,2024-09-22 00:00:00
001250396861357,627402068692,taobao,unknown,好评,味道|物流|快递,气味|物流,2024-09-22 00:00:00
001250435485647,627402068692,taobao,unknown,好评,留香,效果,2024-09-22 00:00:00
001250584688986,653935817464,taobao,unknown,差评,颜色,颜色,2024-09-26 00:00:00
001251050787405,653935817464,taobao,unknown,好评,卸妆|效果|颜色|上色|盒子|包装,效果|颜色|包装,2024-09-26 00:00:00
001251012875431,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250777793020,653935817464,taobao,unknown,好评,物美价廉,价格|质量,2024-09-26 00:00:00
001250712877597,653935817464,taobao,unknown,好评,颜色|性价比,颜色|价格,2024-09-26 00:00:00
001251026667502,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250611148693,653935817464,taobao,unknown,好评,颜色|效果|哑光|保湿|质地,颜色|效果|质量,2024-09-26 00:00:00
001251012875429,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250548084379,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250990139991,653935817464,taobao,unknown,差评,颜色,颜色,2024-09-26 00:00:00
001250758729624,653935817464,taobao,unknown,好评,包装|质感|小小的|送了|送的|红色|唇色|紫色,包装|质量|规格|赠品|颜色,2024-09-26 00:00:00
001250552480034,653935817464,taobao,unknown,差评,nan,nan,2024-09-26 00:00:00
001250559872555,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250957234872,653935817464,taobao,unknown,好评,颜色,颜色,2024-09-26 00:00:00
001250909002112,653935817464,taobao,unknown,好评,nan,nan,2024-09-26 00:00:00
001250855158269,653935817464,taobao,unknown,好评,颜色|质感,颜色|质量,2024-09-25 00:00:00
001250698501524,653935817464,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250679173090,653935817464,taobao,unknown,好评,好闻|的香|唇色,气味|颜色,2024-09-25 00:00:00
001250617477901,653935817464,taobao,unknown,差评,nan,nan,2024-09-25 00:00:00
001250517916036,653935817464,taobao,unknown,好评,颜色|效果|保湿|送了,颜色|效果|赠品,2024-09-25 00:00:00
001250466224561,653935817464,taobao,unknown,差评,价格|贵|59元|9元,价格,2024-09-25 00:00:00
001250961579211,653935817464,taobao,unknown,好评,平价|性价比|显白|盒子,价格|效果|包装,2024-09-25 00:00:00
001250912583329,653935817464,taobao,unknown,中评,颜色|送了,颜色|赠品,2024-09-25 00:00:00
001250957039872,653935817464,taobao,unknown,差评,颜色|紫色|效果,颜色|效果,2024-09-25 00:00:00
001250952531667,653935817464,taobao,unknown,好评,滋润|唇色|颜色,效果|颜色,2024-09-25 00:00:00
001250917975938,653935817464,taobao,unknown,好评,色号,颜色,2024-09-25 00:00:00
001250871682852,653935817464,taobao,unknown,好评,颜色,颜色,2024-09-25 00:00:00
001250849518951,653935817464,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250846066357,653935817464,taobao,unknown,好评,颜色,颜色,2024-09-25 00:00:00
001250657897182,653935817464,taobao,unknown,好评,质地|轻薄|干燥|滋润|效果|保湿|色号,质量|效果|颜色,2024-09-25 00:00:00
001250878430367,654433144164,taobao,unknown,中评,nan,nan,2024-09-26 00:00:00
001250556980285,654433144164,taobao,unknown,好评,去油|干燥|清洁|效果|保湿|温和,效果,2024-09-26 00:00:00
001250720137637,654433144164,taobao,unknown,好评,过敏|温和|干净,效果,2024-09-26 00:00:00
001250870722074,654433144164,taobao,unknown,中评,温和|清洁|效果|保湿,效果,2024-09-25 00:00:00
001250876558853,654433144164,taobao,unknown,中评,油|干燥|清洁|功能|保湿|效果|温和|紧绷|水润|滋养|软化角质|刺激,效果,2024-09-25 00:00:00
001250513188782,654433144164,taobao,unknown,中评,拔干|起皮|油|保湿|疼,效果,2024-09-25 00:00:00
001250500252321,654433144164,taobao,unknown,好评,油|清洁|效果|保湿|温和|不紧绷|清爽,效果,2024-09-25 00:00:00
001250529264736,654433144164,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250525748557,654433144164,taobao,unknown,好评,好闻|味道|不紧绷,气味|效果,2024-09-25 00:00:00
001250511812758,654433144164,taobao,unknown,好评,划算|油|清洁|效果|保湿|温和,价格|效果,2024-09-25 00:00:00
001250480808947,654433144164,taobao,unknown,好评,油,效果,2024-09-25 00:00:00
001250698981970,654433144164,taobao,unknown,好评,油|清洁|效果|保湿|温和,效果,2024-09-25 00:00:00
001250966103953,654433144164,taobao,unknown,好评,不紧绷|细腻|清爽,效果,2024-09-25 00:00:00
001250816714006,654433144164,taobao,unknown,好评,外观|不紧绷|很舒服|不刺激|好闻|味道,包装|效果|气味,2024-09-25 00:00:00
001250692673202,654433144164,taobao,unknown,好评,清洁|效果|保湿|温和|很舒服,效果,2024-09-25 00:00:00
001250689885456,654433144164,taobao,unknown,好评,包装,包装,2024-09-25 00:00:00
001250934767739,654433144164,taobao,unknown,好评,好闻|味道|干净,气味|效果,2024-09-25 00:00:00
001250458972147,654433144164,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250855678628,654433144164,taobao,unknown,好评,物流|温和|性价比,物流|效果|价格,2024-09-25 00:00:00
001250923175775,654433144164,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250958479390,654433144164,taobao,unknown,好评,泡沫丰富|温和|不刺激,效果,2024-09-25 00:00:00
001250524180491,654433144164,taobao,unknown,好评,温和|清洁,效果,2024-09-25 00:00:00
001250517764553,654433144164,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250512240531,654433144164,taobao,unknown,好评,清洁,效果,2024-09-25 00:00:00
001250961555084,654433144164,taobao,unknown,好评,服务|态度|客服|清洁|保湿|效果|温和|干净|不刺激|礼品,服务|效果|赠品,2024-09-25 00:00:00
001250968931559,654433144164,taobao,unknown,好评,不紧绷|温和|清洁|干爽|质地|耐用,效果|质量,2024-09-25 00:00:00
001250676197486,654433144164,taobao,unknown,好评,温和|清洁|效果|保湿,效果,2024-09-25 00:00:00
001250494012248,654433144164,taobao,unknown,好评,不紧绷|温和|清洁|油|性价比,效果|价格,2024-09-25 00:00:00
001250838362713,654433144164,taobao,unknown,好评,泡沫丰富|温和|细腻|清洁,效果,2024-09-25 00:00:00
001250536576411,654433144164,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001248086885011,730937189224,taobao,unknown,好评,小巧|干净|清爽,规格|效果,2024-08-26 00:00:00
001248110245199,730937189224,taobao,unknown,好评,送了|小礼物|颜值|颜色,赠品|包装|颜色,2024-08-26 00:00:00
001247994645360,730937189224,taobao,unknown,差评,nan,nan,2024-08-25 00:00:00
001247837704231,730937189224,taobao,unknown,中评,送了|送镜子跟只|237只|3件,赠品|规格,2024-08-25 00:00:00
001247887208581,730937189224,taobao,unknown,好评,盒子|外壳|质感,包装|质量,2024-08-25 00:00:00
001247867540613,730937189224,taobao,unknown,好评,包装,包装,2024-08-25 00:00:00
001248351955098,730937189224,taobao,unknown,好评,nan,nan,2024-08-25 00:00:00
001247952085828,730937189224,taobao,unknown,好评,外观|颜色,包装|颜色,2024-08-24 00:00:00
001248225395928,730937189224,taobao,unknown,好评,礼品|赠品|粉色|客服,赠品|颜色|服务,2024-08-24 00:00:00
001248076362543,730937189224,taobao,unknown,好评,瑕疵|光滑|效果|保湿|温和|水润,包装|效果,2024-08-24 00:00:00
001247891553724,730937189224,taobao,unknown,好评,粉质,质量,2024-08-24 00:00:00
001247756356326,730937189224,taobao,unknown,好评,顺滑|晕妆,效果,2024-08-24 00:00:00
001247914421157,730937189224,taobao,unknown,好评,nan,nan,2024-08-24 00:00:00
001248192063634,730937189224,taobao,unknown,好评,外表|送的,包装|赠品,2024-08-24 00:00:00
001248241483482,730937189224,taobao,unknown,差评,nan,nan,2024-08-24 00:00:00
001247699532050,730937189224,taobao,unknown,好评,包装|做工|质感,包装|质量,2024-08-23 00:00:00
001248126343514,730937189224,taobao,unknown,中评,粉质,质量,2024-08-23 00:00:00
001247789965395,730937189224,taobao,unknown,好评,质感|效果|包装,质量|效果|包装,2024-08-22 00:00:00
001247779081816,730937189224,taobao,unknown,好评,发货|效果|粉质,服务|效果|质量,2024-08-22 00:00:00
001248081291191,730937189224,taobao,unknown,好评,外壳|颜色,包装|颜色,2024-08-22 00:00:00
001247942366002,730937189224,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247799185315,730937189224,taobao,unknown,好评,做工|效果|颜色,质量|效果|颜色,2024-08-22 00:00:00
001247917218251,730937189224,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247795081069,730937189224,taobao,unknown,好评,送了|赠品,赠品,2024-08-22 00:00:00
001248080187708,730937189224,taobao,unknown,好评,粉质|颜色|味道|效果|盒子,质量|颜色|气味|效果|包装,2024-08-22 00:00:00
001247750337305,730937189224,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247602612321,730937189224,taobao,unknown,中评,快递|细腻|外观|粉质,物流|效果|包装|质量,2024-08-22 00:00:00
001247884354319,730937189224,taobao,unknown,差评,颜色,颜色,2024-08-21 00:00:00
001247710417545,730937189224,taobao,unknown,差评,nan,nan,2024-08-21 00:00:00
001247684585215,730937189224,taobao,unknown,中评,颜色,颜色,2024-08-21 00:00:00
001247871428314,743043678089,taobao,unknown,,nan,nan,2024-08-25 00:00:00
001248349515144,743043678089,taobao,unknown,好评,气味,气味,2024-08-25 00:00:00
001247855888867,743043678089,taobao,unknown,差评,价位,价格,2024-08-25 00:00:00
001248349515146,743043678089,taobao,unknown,好评,气味,气味,2024-08-25 00:00:00
001248358231678,743043678089,taobao,unknown,差评,假的|痒,正品|效果,2024-08-25 00:00:00
001248349515142,743043678089,taobao,unknown,好评,气味,气味,2024-08-25 00:00:00
